Date,Open,High,Low,Close,Adj Close,Volume
2018-03-02,71.220001,74.349998,70.739998,74.010002,73.630409,6942400
2018-03-05,73.660004,75.349998,72.919998,75.099998,74.714813,6276500
2018-03-06,75.400002,75.480003,72.860001,73.919998,73.540863,8413300
2018-03-07,73.379997,74.139999,72.750000,74.070000,73.690094,5834800
2018-03-08,74.510002,76.910004,74.230003,76.809998,76.416039,8860500
2018-03-09,76.860001,78.250000,76.410004,78.220001,77.818810,8934700
2018-03-12,79.239998,79.629997,76.290001,76.860001,76.465790,8450800
2018-03-13,77.489998,77.849998,75.809998,75.930000,75.540558,5108500
2018-03-14,76.349998,76.459999,73.930000,74.220001,73.839325,11755700
2018-03-15,72.989998,73.699997,72.510002,73.379997,73.003632,9989800
2018-03-16,73.870003,73.900002,71.610001,71.680000,71.312355,10549900
2018-03-19,71.000000,72.150002,69.809998,71.050003,70.685593,8278500
2018-03-20,71.339996,72.080002,70.839996,71.370003,71.003944,3994500
2018-03-21,71.199997,72.629997,71.110001,71.610001,71.242714,4868800
2018-03-22,70.629997,71.629997,69.650002,69.760002,69.402206,5108100
2018-03-23,69.860001,70.519997,68.019997,68.040001,67.691025,5386400
2018-03-26,69.430000,70.139999,68.430000,70.080002,69.720566,4709400
2018-03-27,70.669998,70.669998,65.559998,66.290001,65.950005,7334900
2018-03-28,65.930000,66.540001,64.449997,65.970001,65.970001,10463600
2018-03-29,66.339996,68.010002,64.919998,67.459999,67.459999,11704300
2018-04-02,66.800003,67.230003,64.089996,65.089996,65.089996,9041800
2018-04-03,65.389999,65.860001,64.089996,65.480003,65.480003,7186400
2018-04-04,63.959999,66.519997,63.520000,66.269997,66.269997,5231700
2018-04-05,67.199997,67.660004,66.150002,66.529999,66.529999,4489700
2018-04-06,65.849998,66.360001,64.129997,64.559998,64.559998,4599100
2018-04-09,65.160004,66.769997,64.959999,65.769997,65.769997,6587800
2018-04-10,66.959999,67.050003,65.300003,66.519997,66.519997,6317100
2018-04-11,65.800003,66.769997,65.709999,65.849998,65.849998,3140300
2018-04-12,66.250000,67.580002,65.800003,67.220001,67.220001,4614900
2018-04-13,67.459999,67.589996,65.290001,65.879997,65.879997,4842600
2018-04-16,66.529999,66.849998,65.760002,66.559998,66.559998,5717800
2018-04-17,67.250000,68.519997,67.099998,68.279999,68.279999,5676300
2018-04-18,68.750000,69.010002,67.970001,68.690002,68.690002,4257400
2018-04-19,68.250000,68.720001,67.440002,67.680000,67.680000,4564300
2018-04-20,67.440002,67.470001,65.959999,66.300003,66.300003,4759400
2018-04-23,66.599998,67.839996,65.970001,66.230003,66.230003,4423600
2018-04-24,66.620003,67.239998,64.709999,65.339996,65.339996,4825800
2018-04-25,65.379997,65.760002,64.010002,64.820000,64.820000,3903600
2018-04-26,65.260002,66.690002,64.930000,66.339996,66.339996,4601500
2018-04-27,66.690002,67.300003,65.510002,65.790001,65.790001,4749700
2018-04-30,65.860001,66.599998,65.279999,66.349998,66.349998,5060800
2018-05-01,66.150002,67.989998,65.589996,67.800003,67.800003,4360300
2018-05-02,67.940002,68.889999,67.660004,68.389999,68.389999,7675100
2018-05-03,68.489998,71.029999,64.059998,66.820000,66.820000,22232000
2018-05-04,66.300003,69.919998,66.019997,69.839996,69.839996,11358700
2018-05-07,70.269997,70.730003,69.599998,70.370003,70.370003,5744500
2018-05-08,69.660004,70.160004,69.180000,69.610001,69.610001,4059200
2018-05-09,69.980003,72.040001,69.809998,71.309998,71.309998,5664500
2018-05-10,71.779999,72.910004,71.320000,72.900002,72.900002,5069900
2018-05-11,72.769997,72.779999,71.269997,71.699997,71.699997,4996300
2018-05-14,71.870003,72.339996,71.040001,71.699997,71.699997,2964800
2018-05-15,70.980003,71.160004,69.669998,70.169998,70.169998,3896200
2018-05-16,71.129997,71.940002,70.099998,70.330002,70.330002,5029500
2018-05-17,70.300003,71.900002,70.110001,71.660004,71.660004,6447400
2018-05-18,71.519997,72.139999,71.050003,71.989998,71.989998,5673300
2018-05-21,72.500000,73.500000,71.190002,71.449997,71.449997,6392100
2018-05-22,71.949997,72.570000,71.230003,71.349998,71.349998,4008800
2018-05-23,70.730003,71.809998,70.550003,71.739998,71.739998,3761700
2018-05-24,71.750000,71.940002,70.050003,70.800003,70.800003,5526000
2018-05-25,70.660004,71.809998,70.599998,71.459999,71.459999,3705600
2018-05-29,70.800003,71.190002,69.870003,70.639999,70.639999,4855900
2018-05-30,70.919998,71.209999,70.510002,70.690002,70.690002,4093800
2018-05-31,70.830002,72.279999,70.690002,70.910004,70.910004,6050300
2018-06-01,71.419998,73.209999,70.769997,73.029999,73.029999,6388400
2018-06-04,73.250000,73.860001,72.660004,72.790001,72.790001,4134500
2018-06-05,72.790001,73.349998,72.190002,72.769997,72.769997,5354000
2018-06-06,73.260002,75.010002,73.260002,74.790001,74.790001,6638500
2018-06-07,74.790001,75.279999,73.080002,73.949997,73.949997,4686500
2018-06-08,73.449997,74.830002,73.449997,74.290001,74.290001,4672600
2018-06-11,74.250000,75.529999,74.220001,75.000000,75.000000,5108000
2018-06-12,75.230003,76.040001,74.790001,75.940002,75.940002,4311500
2018-06-13,76.040001,77.519997,75.699997,76.669998,76.669998,8634800
2018-06-14,76.830002,79.250000,76.800003,77.709999,77.709999,6717600
2018-06-15,77.660004,77.830002,76.370003,77.410004,77.410004,6596100
2018-06-18,77.019997,77.930000,76.470001,77.870003,77.870003,3993000
2018-06-19,76.639999,77.300003,75.660004,77.239998,77.239998,3735300
2018-06-20,77.250000,77.669998,76.779999,76.839996,76.839996,3566100
2018-06-21,77.169998,77.910004,75.309998,76.050003,76.050003,4233800
2018-06-22,76.459999,76.559998,75.220001,75.980003,75.980003,3978800
2018-06-25,75.190002,75.400002,74.139999,74.699997,74.699997,5390800
2018-06-26,75.320000,76.419998,74.430000,75.269997,75.269997,4865400
2018-06-27,75.769997,75.889999,73.400002,73.419998,73.419998,4497400
2018-06-28,74.000000,76.190002,73.660004,76.010002,76.010002,4755200
2018-06-29,76.440002,77.239998,76.080002,76.320000,76.320000,5072600
2018-07-02,75.360001,77.330002,75.000000,77.279999,77.279999,3324900
2018-07-03,77.680000,77.680000,75.720001,75.879997,75.879997,2028300
2018-07-05,76.510002,76.809998,75.690002,76.190002,76.190002,7998800
2018-07-06,76.199997,77.480003,76.019997,77.190002,77.190002,2954200
2018-07-09,77.699997,77.989998,75.930000,76.839996,76.839996,4518400
2018-07-10,77.000000,77.070000,75.669998,76.190002,76.190002,2944700
2018-07-11,75.349998,79.360001,75.349998,78.610001,78.610001,8191900
2018-07-12,79.290001,81.459999,78.669998,81.370003,81.370003,8698500
2018-07-13,81.400002,81.639999,79.919998,81.500000,81.500000,4550500
2018-07-16,81.610001,81.639999,80.099998,80.230003,80.230003,4153300
2018-07-17,79.160004,81.160004,77.550003,80.949997,80.949997,4862800
2018-07-18,80.750000,81.470001,80.400002,81.269997,81.269997,5273700
2018-07-19,81.019997,81.190002,80.190002,80.610001,80.610001,3541200
2018-07-20,80.940002,80.959999,79.550003,79.650002,79.650002,5663900
2018-07-23,79.500000,80.000000,78.820000,79.750000,79.750000,3253600
2018-07-24,80.099998,80.199997,77.959999,78.410004,78.410004,4762900
2018-07-25,78.599998,79.739998,78.320000,79.449997,79.449997,4348100
2018-07-26,79.389999,79.620003,77.459999,77.650002,77.650002,6181300
2018-07-27,77.080002,77.570000,74.669998,75.360001,75.360001,6078100
2018-07-30,75.370003,75.480003,71.790001,72.750000,72.750000,8906900
2018-07-31,72.910004,74.290001,72.519997,73.419998,73.419998,6373200
2018-08-01,73.769997,74.580002,72.919998,73.080002,73.080002,6069900
2018-08-02,73.650002,74.160004,72.550003,74.059998,74.059998,6621500
2018-08-03,74.500000,75.250000,70.730003,71.320000,71.320000,12700400
2018-08-06,71.160004,71.610001,70.459999,70.570000,70.570000,6394800
2018-08-07,70.570000,71.669998,69.870003,70.230003,70.230003,7887300
2018-08-08,70.070000,70.550003,69.269997,70.010002,70.010002,6922800
2018-08-09,70.019997,70.970001,69.559998,70.500000,70.500000,7563700
2018-08-10,70.099998,71.040001,69.769997,70.610001,70.610001,4629000
2018-08-13,70.610001,72.300003,70.260002,70.519997,70.519997,5592600
2018-08-14,71.050003,71.739998,70.180000,71.290001,71.290001,4830000
2018-08-15,70.389999,70.809998,68.440002,69.309998,69.309998,8564500
2018-08-16,69.680000,69.989998,68.910004,69.690002,69.690002,9465200
2018-08-17,69.510002,69.669998,68.330002,69.150002,69.150002,5551700
2018-08-20,69.209999,69.389999,68.220001,68.930000,68.930000,4579800
2018-08-21,69.269997,70.260002,69.040001,69.660004,69.660004,6014100
2018-08-22,69.580002,71.519997,69.500000,71.430000,71.430000,7987900
2018-08-23,71.559998,71.900002,70.510002,71.169998,71.169998,6789500
2018-08-24,71.709999,74.160004,71.459999,74.089996,74.089996,8889500
2018-08-27,74.870003,75.000000,73.330002,74.089996,74.089996,5912600
2018-08-28,74.250000,74.330002,73.389999,74.000000,74.000000,4079800
2018-08-29,73.940002,75.400002,73.879997,74.910004,74.910004,4763300
2018-08-30,74.400002,75.769997,73.599998,74.099998,74.099998,7819100
2018-08-31,71.519997,72.449997,71.010002,72.099998,72.099998,9950700
2018-09-04,72.129997,73.040001,72.029999,72.980003,72.980003,6618200
2018-09-05,72.930000,73.180000,71.000000,71.650002,71.650002,5304300
2018-09-06,71.629997,72.430000,71.150002,71.959999,71.959999,5784800
2018-09-07,71.830002,73.709999,71.809998,73.570000,73.570000,5053700
2018-09-10,73.879997,74.730003,73.250000,74.260002,74.260002,5277200
2018-09-11,74.879997,79.540001,74.660004,79.500000,79.500000,14053600
2018-09-12,79.699997,81.489998,78.800003,80.519997,80.519997,8838000
2018-09-13,80.589996,81.400002,79.830002,80.430000,80.430000,6031400
2018-09-14,80.500000,82.029999,80.430000,81.269997,81.269997,6022400
2018-09-17,81.489998,81.879997,78.660004,78.879997,78.879997,6304900
2018-09-18,78.820000,80.379997,78.820000,79.629997,79.629997,4943100
2018-09-19,79.930000,80.129997,78.519997,79.580002,79.580002,3882300
2018-09-20,79.910004,81.040001,79.349998,80.650002,80.650002,4388900
2018-09-21,81.330002,81.330002,80.250000,80.290001,80.290001,11180100
2018-09-24,79.699997,80.690002,79.349998,80.599998,80.599998,6092500
2018-09-25,80.919998,81.260002,79.870003,80.529999,80.529999,6031700
2018-09-26,81.110001,82.459999,81.019997,81.570000,81.570000,6408700
2018-09-27,81.940002,83.230003,81.919998,82.870003,82.870003,5867700
2018-09-28,82.760002,83.750000,82.739998,83.190002,83.190002,6724300
2018-10-01,84.180000,84.680000,82.309998,83.279999,83.279999,6221100
2018-10-02,83.019997,83.750000,82.199997,83.389999,83.389999,5374800
2018-10-03,83.820000,83.930000,82.519997,83.019997,83.019997,4570300
2018-10-04,82.500000,82.680000,79.830002,80.360001,80.360001,7509500
2018-10-05,80.250000,81.000000,78.660004,79.589996,79.589996,5281200
2018-10-08,79.019997,79.250000,76.330002,77.629997,77.629997,6106400
2018-10-09,76.879997,78.849998,76.620003,77.639999,77.639999,4617600
2018-10-10,77.470001,77.639999,73.430000,73.580002,73.580002,9814300
2018-10-11,73.800003,75.639999,73.230003,73.849998,73.849998,7930100
2018-10-12,78.400002,80.250000,76.550003,77.919998,77.919998,12696800
2018-10-15,75.540001,76.699997,74.050003,75.669998,75.669998,11517500
2018-10-16,76.480003,78.980003,76.260002,78.730003,78.730003,7187400
2018-10-17,77.349998,78.529999,76.959999,78.300003,78.300003,5319100
2018-10-18,73.970001,74.580002,71.220001,71.809998,71.809998,20153400
2018-10-19,72.199997,72.760002,69.529999,69.750000,69.750000,10771800
2018-10-22,70.099998,70.949997,69.320000,69.779999,69.779999,5976700
2018-10-23,67.790001,69.389999,66.709999,68.980003,68.980003,6850900
2018-10-24,69.129997,70.089996,67.239998,67.250000,67.250000,11245600
2018-10-25,68.019997,70.730003,67.660004,70.320000,70.320000,7177000
2018-10-26,68.250000,70.209999,67.589996,68.839996,68.839996,6536300
2018-10-29,70.339996,70.339996,63.400002,65.220001,65.220001,11058200
2018-10-30,65.690002,67.500000,65.339996,67.480003,67.480003,9243400
2018-10-31,68.669998,70.139999,68.120003,69.050003,69.050003,7562000
2018-11-01,69.480003,69.730003,67.949997,69.320000,69.320000,5083500
2018-11-02,69.949997,70.290001,68.379997,68.989998,68.989998,6102000
2018-11-05,68.000000,68.300003,64.000000,64.339996,64.339996,16399200
2018-11-06,64.320000,65.980003,63.669998,64.250000,64.250000,9428700
2018-11-07,65.260002,66.599998,64.989998,65.089996,65.089996,12766300
2018-11-08,65.370003,65.400002,62.349998,62.790001,62.790001,14529700
2018-11-09,55.000000,56.919998,53.500000,55.009998,55.009998,34543400
2018-11-12,55.000000,55.599998,53.810001,53.889999,53.889999,12803100
2018-11-13,54.200001,54.980000,52.389999,52.549999,52.549999,10335700
2018-11-14,53.189999,53.490002,51.369999,51.599998,51.599998,9099300
2018-11-15,51.410000,53.680000,51.029999,53.560001,53.560001,12304900
2018-11-16,53.060001,53.099998,50.860001,50.939999,50.939999,10695700
2018-11-19,50.810001,50.869999,48.889999,49.139999,49.139999,13063100
2018-11-20,47.770000,49.910000,46.830002,49.259998,49.259998,13801500
2018-11-21,50.040001,51.209999,49.860001,50.849998,50.849998,10184700
2018-11-23,50.459999,51.000000,49.720001,50.049999,50.049999,5128300
2018-11-26,50.689999,51.020000,49.990002,50.910000,50.910000,9295600
2018-11-27,50.610001,50.820000,49.799999,50.750000,50.750000,7794700
2018-11-28,51.099998,51.209999,49.980000,51.020000,51.020000,8479500
2018-11-29,50.639999,52.910000,50.599998,52.560001,52.560001,9367200
2018-11-30,52.529999,52.549999,49.259998,49.880001,49.880001,14511900
2018-12-03,51.000000,51.439999,46.450001,46.599998,46.599998,30816800
2018-12-04,46.660000,48.400002,46.340000,46.520000,46.520000,22495700
2018-12-06,46.250000,48.310001,45.500000,48.150002,48.150002,18516900
2018-12-07,47.869999,48.770000,47.200001,47.230000,47.230000,18277400
2018-12-10,47.230000,48.369999,46.669998,47.880001,47.880001,10970400
2018-12-11,48.570000,48.860001,47.720001,48.200001,48.200001,12474100
2018-12-12,49.049999,50.220001,48.419998,48.450001,48.450001,11453600
2018-12-13,48.750000,49.259998,47.720001,48.509998,48.509998,7755200
2018-12-14,47.470001,48.450001,46.970001,47.750000,47.750000,7161400
2018-12-17,47.599998,48.419998,46.639999,47.080002,47.080002,10065000
2018-12-18,47.750000,47.849998,46.779999,47.320000,47.320000,8776100
2018-12-19,47.330002,48.119999,45.860001,46.330002,46.330002,8362900
2018-12-20,46.180000,47.730000,45.930000,47.049999,47.049999,9849400
2018-12-21,47.619999,47.959999,44.959999,45.849998,45.849998,19308900
2018-12-24,45.349998,46.290001,43.919998,43.990002,43.990002,6869900
2018-12-26,44.430000,46.450001,43.709999,46.419998,46.419998,12028600
2018-12-27,45.709999,47.060001,45.209999,47.040001,47.040001,7529400
2018-12-28,47.320000,47.590000,46.099998,46.799999,46.799999,5783800
